Ledger_Number,Row_Count,Transaction_Fee_med,Transaction_Fee_avg,Transaction_Fee_max,Transaction_Fee_min,Transaction_Fee_sum
86933495,15,15.0,16.533333333333335,20,12,248
86936495,27,15.0,20.444444444444443,150,10,552
86939495,45,15.0,3093.822222222222,100001,10,139222
86942495,19,15.0,15.368421052631579,20,10,292
86945495,30,15.0,15.166666666666666,20,10,455
86948495,28,15.0,14.821428571428571,20,10,415
86951495,24,15.0,15.666666666666666,20,12,376
86954495,19,15.0,15.263157894736842,20,10,290
86957495,23,15.0,16.0,20,12,368
86960495,20,15.0,16.2,20,12,324
86963495,26,15.0,15.5,20,10,403
86966495,27,15.0,16.074074074074073,20,10,434
86969495,34,15.0,15.176470588235293,20,10,516
86972495,27,15.0,15.25925925925926,20,10,412
86975495,22,15.0,22.181818181818183,150,10,488
86978495,28,15.0,15.642857142857142,20,10,438
86981495,24,15.0,14.583333333333334,20,10,350
86984495,16,20.0,61.25,221,10,980
86987495,27,15.0,16.0,20,12,432
86990495,20,15.0,16.15,20,12,323
86993495,22,15.0,16.363636363636363,20,12,360
86996495,22,15.0,14.545454545454545,20,10,320
86999495,26,15.0,14.346153846153847,20,10,373
87002495,29,15.0,1743.3103448275863,50000,10,50556
87005495,17,15.0,16.764705882352942,20,10,285
87008495,29,15.0,15.517241379310345,20,10,450
87011495,16,15.5,25.125,150,15,402
87014495,25,15.0,14.56,20,10,364
87017495,29,15.0,15.448275862068966,20,10,448
87020495,32,15.0,14.5,20,10,464
87023495,19,15.0,577.6842105263158,5426,12,10976
87026495,30,15.0,22.3,150,10,669
87029495,27,15.0,21.555555555555557,150,12,582
87032495,25,15.0,21.2,150,10,530
87035495,29,15.0,20.103448275862068,150,10,583
87038495,20,15.0,16.7,20,10,334
87041495,28,15.0,20.178571428571427,150,10,565
87044495,22,15.0,15.909090909090908,20,10,350
87047495,21,15.0,22.38095238095238,150,12,470
87050495,26,15.0,16.0,20,10,416
87053495,18,15.0,16.11111111111111,20,10,290
87056495,19,15.0,22.94736842105263,150,10,436
87059495,32,15.0,1576.78125,50000,10,50457
87062495,27,15.0,35.629629629629626,150,10,962
87065495,29,15.0,15.724137931034482,20,12,456
87068495,20,15.0,15.55,20,10,311
87071495,30,15.0,15.733333333333333,20,12,472
87074495,15,15.0,16.733333333333334,20,15,251
87077495,26,15.0,444.5769230769231,6102,10,11559
87080495,30,15.0,23.8,150,10,714
87083495,28,15.0,37.5,321,12,1050
87086495,58,15.0,3568.844827586207,100001,10,206993
87089495,14,15.0,16.571428571428573,20,12,232
87092495,26,15.0,15.076923076923077,20,10,392
87095495,45,15.0,1169.9333333333334,6246,10,52647
87098495,17,15.0,16.0,20,12,272
87101495,22,15.0,15.272727272727273,20,10,336
87104495,39,15.0,2578.230769230769,100001,10,100551
87107495,18,15.0,16.666666666666668,20,15,300
87110495,25,15.0,23.72,221,10,593
87113495,21,15.0,15.80952380952381,20,12,332
87116495,25,15.0,15.08,20,10,377
87119495,25,15.0,20.8,150,10,520
87122495,22,15.0,16.136363636363637,20,15,355
87125495,17,15.0,16.176470588235293,20,10,275
87128495,26,15.0,15.461538461538462,20,10,402
87131495,14,15.0,16.571428571428573,20,12,232
87134495,14,15.0,16.857142857142858,20,15,236
87137495,25,15.0,16.0,20,15,400
87140495,24,15.0,37.25,150,10,894
87143495,17,15.0,15.529411764705882,20,10,264
87146495,31,12.0,13.709677419354838,20,10,425
87149495,38,12.0,13.263157894736842,20,10,504
87152495,20,15.0,14.8,20,10,296
87155495,23,15.0,16.26086956521739,20,10,374
87158495,17,15.0,15.764705882352942,20,12,268
87161495,30,15.0,15.2,20,10,456
87164495,27,15.0,22.814814814814813,144,10,616
87167495,31,15.0,15.548387096774194,20,10,482
87170495,20,15.0,556.3,5488,10,11126
87173495,28,15.0,15.714285714285714,20,10,440
87176495,54,12.0,12.592592592592593,20,10,680
87179495,33,15.0,15.363636363636363,20,10,507
87182495,24,15.0,1233.3333333333333,6525,12,29600
87185495,25,16.0,32.48,150,10,812
87188495,63,10.0,11.904761904761905,20,10,750
87191495,24,15.0,15.666666666666666,20,10,376
87194495,24,15.0,15.666666666666666,20,12,376
87197495,29,15.0,15.586206896551724,20,12,452
87200495,17,15.0,16.88235294117647,20,12,287
87203495,28,15.0,14.285714285714286,20,10,400
87206495,17,15.0,16.705882352941178,20,12,284
87209495,27,15.0,16.0,20,12,432
87212495,30,15.0,25.333333333333332,150,10,760
87215495,32,15.0,23.0625,150,10,738
87218495,25,15.0,19.44,96,10,486
87221495,33,15.0,18.848484848484848,150,12,622
87224495,32,15.0,14.90625,20,10,477
87227495,18,15.0,15.944444444444445,20,12,287
87230495,22,15.0,15.545454545454545,20,12,342
87233495,20,15.0,16.1,20,10,322
87236495,30,15.0,20.0,150,10,600
87239495,19,15.0,22.94736842105263,136,15,436
87242495,17,15.0,16.470588235294116,20,12,280
87245495,24,15.0,16.833333333333332,20,12,404
87248495,32,15.0,14.28125,20,10,457
87251495,16,15.0,16.1875,20,12,259
87254495,33,15.0,23.636363636363637,221,10,780
87257495,30,15.0,16.666666666666668,20,12,500
87260495,35,15.0,331.22857142857146,5615,10,11593
87263495,28,15.0,23.75,221,12,665
87266495,32,15.0,15.40625,20,10,493
87269495,24,15.0,15.25,20,10,366
87272495,30,17.5,784.4333333333333,6088,10,23533
87275495,24,15.0,16.0,20,10,384
87278495,25,15.0,24.36,221,12,609
87281495,37,15.0,15.405405405405405,20,10,570
87284495,28,15.0,15.678571428571429,20,10,439
87287495,35,15.0,31.2,300,10,1092
87290495,33,15.0,37.96969696969697,201,12,1253
87293495,22,18.0,23.0,150,10,506
87296495,22,15.0,31.40909090909091,221,12,691
87299495,21,20.0,23.476190476190474,150,12,493
87302495,24,15.0,18.458333333333332,101,10,443
87305495,33,15.0,16.0,20,10,528
87308495,35,15.0,16.4,20,10,574
87311495,28,15.0,15.714285714285714,20,10,440
87314495,24,15.0,16.5,20,12,396
87317495,27,15.0,599.2592592592592,5334,12,16180
87320495,31,15.0,15.419354838709678,20,10,478
87323495,15,15.0,26.0,150,15,390
87326495,24,15.0,18.166666666666668,68,12,436
87329495,33,15.0,19.606060606060606,150,10,647
87332495,33,15.0,378.030303030303,5908,10,12475
87335495,41,15.0,14.975609756097562,20,10,614
87338495,35,15.0,18.4,150,10,644
87341495,24,20.0,18.5,44,10,444
87344495,28,15.0,15.714285714285714,20,12,440
87347495,20,15.0,15.65,20,12,313
87350495,27,15.0,16.25925925925926,21,10,439
87353495,21,15.0,16.523809523809526,20,12,347
87356495,21,15.0,25.761904761904763,221,15,541
87359495,20,15.0,15.6,20,10,312
87362495,35,15.0,169.31428571428572,5408,10,5926
87365495,83,12.0,16.6144578313253,132,10,1379
87368495,11,15.0,15.909090909090908,20,15,175
87371495,24,15.0,15.5,20,10,372
87374495,25,15.0,27.32,174,10,683
87377495,33,15.0,25.09090909090909,100,10,828
87380495,31,15.0,16.516129032258064,20,10,512
87383495,28,15.0,15.5,30,10,434
87386495,25,15.0,16.16,20,12,404
87389495,18,15.0,23.11111111111111,150,10,416
87392495,25,15.0,15.52,20,12,388
87395495,17,15.0,15.529411764705882,20,10,264
87398495,18,15.0,15.555555555555555,20,10,280
87401495,16,15.0,16.1875,20,12,259
87404495,29,15.0,20.344827586206897,150,12,590
87407495,28,15.0,16.964285714285715,20,15,475
87410495,20,15.0,15.1,20,11,302
87413495,18,15.0,15.666666666666666,20,10,282
87416495,48,15.0,21.708333333333332,150,10,1042
87419495,24,15.0,16.25,20,15,390
87422495,20,15.0,277.85,5241,15,5557
87425495,22,15.0,22.363636363636363,170,10,492
87428495,31,15.0,22.032258064516128,150,12,683
87431495,27,15.0,15.962962962962964,20,12,431
87434495,24,15.0,15.166666666666666,20,12,364
87437495,19,15.0,15.578947368421053,20,12,296
87440495,26,15.0,16.076923076923077,20,10,418
87443495,34,15.0,15.294117647058824,20,10,520
87446495,36,15.0,33.361111111111114,181,12,1201
87449495,21,15.0,16.523809523809526,20,12,347
87452495,20,15.0,15.75,20,12,315
87455495,34,15.0,165.11764705882354,5110,10,5614
87458495,29,15.0,16.586206896551722,20,10,481
87461495,26,15.0,15.692307692307692,20,12,408
87464495,18,15.0,15.11111111111111,20,10,272
87467495,28,15.0,15.678571428571429,20,10,439
87470495,20,15.0,16.6,20,12,332
87473495,25,15.0,14.96,20,10,374
87476495,20,17.5,17.1,20,10,342
87479495,18,15.0,14.944444444444445,20,10,269
87482495,36,10.0,13.277777777777779,20,10,478
87485495,40,12.0,24.1,221,10,964
87488495,57,12.0,15.157894736842104,119,10,864
87491495,42,15.0,14.214285714285714,20,10,597
87494495,29,15.0,14.724137931034482,20,10,427
87497495,27,15.0,18.74074074074074,150,10,506
87500495,32,15.0,14.125,20,10,452
87503495,42,15.0,257.6666666666667,5129,10,10822
87506495,38,12.0,13.263157894736842,20,10,504
87509495,25,15.0,14.08,20,10,352
87512495,28,11.0,13.285714285714286,20,10,372
87515495,30,13.5,14.0,20,10,420
87518495,25,15.0,14.08,20,10,352
87521495,26,15.0,19.884615384615383,150,10,517
87524495,30,15.0,14.0,20,10,420
87527495,33,15.0,15.393939393939394,20,12,508
87530495,22,15.0,28.5,150,12,627
87533495,22,15.0,16.181818181818183,20,12,356
87536495,27,15.0,15.925925925925926,20,10,430
87539495,34,15.0,15.352941176470589,20,10,522
87542495,38,15.0,14.842105263157896,20,10,564
87545495,25,15.0,15.52,20,12,388
87548495,30,15.0,15.266666666666667,20,10,458
87551495,41,15.0,14.682926829268293,20,10,602
87554495,17,15.0,16.0,20,12,272
87557495,43,15.0,13.674418604651162,20,10,588
87560495,19,15.0,27.789473684210527,221,12,528
87563495,18,15.0,15.222222222222221,20,10,274
87566495,32,15.0,15.1875,20,10,486
87569495,14,15.0,15.857142857142858,20,10,222
87572495,20,15.0,15.3,20,10,306
87575495,33,15.0,14.969696969696969,20,10,494
87578495,30,15.0,15.8,20,10,474
87581495,35,15.0,14.514285714285714,20,10,508
87584495,9,20.0,18.88888888888889,20,10,170
87587495,19,12.0,15.157894736842104,20,10,288
87590495,9,20.0,19.11111111111111,20,12,172
87593495,11,20.0,37.45454545454545,221,15,412
87596495,11,20.0,17.09090909090909,20,12,188
87599495,15,16.0,21.933333333333334,109,10,329
87602495,19,20.0,44.63157894736842,150,10,848
87605495,5,20.0,20.0,20,20,100
87608495,21,12.0,14.095238095238095,20,10,296
87611495,9,20.0,18.22222222222222,20,12,164
87614495,9,20.0,19.555555555555557,20,16,176
87617495,15,16.0,16.133333333333333,20,10,242
87620495,36,10.0,11.777777777777779,20,10,424
87623495,20,12.0,14.6,20,10,292
87626495,10,18.0,16.4,20,12,164
87629495,14,16.0,15.857142857142858,20,10,222
87632495,11,20.0,16.363636363636363,20,10,180
87635495,7,20.0,18.857142857142858,20,12,132
87638495,8,20.0,18.0,20,12,144
87641495,5,20.0,20.0,20,20,100
87644495,9,20.0,17.333333333333332,20,12,156
87647495,16,17.5,16.5,20,10,264
87650495,11,12.0,15.090909090909092,20,10,166
87653495,10,20.0,16.6,20,10,166
87656495,9,20.0,41.44444444444444,221,12,373
87659495,16,16.0,15.125,20,10,242
87662495,26,12.0,21.346153846153847,221,10,555
87665495,55,10.0,12.10909090909091,20,10,666
87668495,13,20.0,37.84615384615385,176,10,492
87671495,15,20.0,17.066666666666666,20,10,256
87674495,10,18.0,16.2,20,10,162
87677495,19,20.0,16.42105263157895,20,10,312
87680495,8,20.0,17.0,20,12,136
87683495,12,20.0,16.666666666666668,20,10,200
87686495,12,20.0,17.583333333333332,20,12,211
87689495,13,12.0,14.615384615384615,20,10,190
87692495,54,10.0,11.333333333333334,20,10,612
87695495,47,10.0,11.404255319148936,20,10,536
87698495,20,12.0,13.9,20,10,278
87701495,13,16.0,16.307692307692307,31,10,212
87704495,11,20.0,16.181818181818183,20,10,178
87707495,10,20.0,16.8,20,12,168
87710495,7,20.0,47.57142857142857,221,12,333
87713495,18,11.0,13.555555555555555,20,10,244
87716495,15,12.0,22.666666666666668,148,10,340
87719495,10,12.0,14.4,20,10,144
87722495,9,20.0,17.555555555555557,20,10,158
87725495,9,20.0,17.333333333333332,20,12,156
87728495,11,20.0,16.545454545454547,20,10,182
87731495,21,10.0,23.238095238095237,221,10,488
87734495,27,12.0,972.4444444444445,6952,10,26256
87737495,16,20.0,34.9375,221,10,559
87740495,15,20.0,15.733333333333333,20,10,236
87743495,16,20.0,2148.1875,6221,10,34371
87746495,10,17.5,16.3,20,12,163
87749495,15,20.0,16.4,20,10,246
87752495,12,16.0,15.666666666666666,20,10,188
87755495,6,20.0,16.666666666666668,20,10,100
87758495,10,20.0,38.5,221,12,385
87761495,6,20.0,20.0,20,20,120
87764495,9,20.0,17.333333333333332,20,12,156
87767495,7,20.0,16.571428571428573,20,10,116
87770495,8,20.0,17.5,20,10,140
87773495,12,12.0,14.833333333333334,20,10,178
87776495,17,12.0,15.411764705882353,20,10,262
87779495,10,16.0,16.0,20,12,160
87782495,21,15.0,15.952380952380953,20,10,335
87785495,16,12.0,14.75,20,10,236
87788495,15,20.0,16.133333333333333,20,10,242
87791495,10,20.0,17.6,20,12,176
87794495,12,20.0,43.416666666666664,221,10,521
87797495,7,20.0,55.714285714285715,221,12,390
87800495,14,20.0,36.142857142857146,150,10,506
87803495,5,20.0,20.0,20,20,100
87806495,52,10.0,11.76923076923077,20,10,612
87809495,48,10.0,11.5,20,10,552
87812495,16,12.0,14.625,20,10,234
87815495,19,12.0,32.0,221,10,608
87818495,15,15.0,15.266666666666667,20,10,229
87821495,14,12.0,14.714285714285714,20,10,206
87824495,23,15.0,15.217391304347826,20,10,350
87827495,9,20.0,16.666666666666668,20,10,150
87830495,16,15.5,15.9375,20,12,255
87833495,23,12.0,13.130434782608695,20,10,302
87836495,16,20.0,1297.75,7255,10,20764
87839495,17,20.0,56.588235294117645,150,10,962
87842495,13,16.0,15.384615384615385,20,10,200
87845495,11,12.0,14.363636363636363,20,10,158
87848495,13,20.0,58.15384615384615,221,10,756
87851495,9,20.0,16.444444444444443,20,12,148
87854495,14,12.0,15.142857142857142,20,10,212
87857495,20,16.0,48.0,150,10,960
87860495,10,20.0,19.0,20,15,190
87863495,14,14.0,15.0,20,10,210
87866495,15,12.0,13.866666666666667,20,10,208
87869495,17,10.0,26.235294117647058,221,10,446
87872495,18,14.0,22.444444444444443,150,10,404
87875495,15,10.0,13.6,20,10,204
87878495,8,20.0,16.25,20,10,130
87881495,8,20.0,16.5,20,10,132
87884495,12,20.0,34.083333333333336,221,12,409
87887495,17,10.0,26.529411764705884,221,10,451
87890495,36,15.0,19.63888888888889,221,10,707
87893495,14,12.0,33.142857142857146,150,10,464
87896495,9,20.0,16.666666666666668,20,10,150
87899495,12,18.0,15.5,20,10,186
87902495,14,18.0,16.214285714285715,20,10,227
87905495,13,12.0,15.384615384615385,20,10,200
87908495,11,12.0,15.454545454545455,20,10,170
87911495,10,20.0,16.4,20,10,164
87914495,12,16.0,16.25,20,12,195
87917495,11,20.0,18.363636363636363,20,10,202
87920495,13,20.0,16.153846153846153,20,10,210
87923495,10,20.0,17.2,20,10,172
87926495,12,12.0,14.833333333333334,20,10,178
87929495,14,15.5,15.642857142857142,20,10,219
87932495,13,20.0,31.76923076923077,221,12,413
87935495,10,20.0,17.2,20,12,172
87938495,15,20.0,30.133333333333333,221,10,452
87941495,8,20.0,20.0,20,20,160
87944495,10,20.0,16.9,20,10,169
87947495,6,12.0,12.0,12,12,72
87950495,19,10.0,18.68421052631579,163,10,355
87953495,10,10.0,31.5,221,10,315
87956495,6,12.0,12.0,16,10,72
87959495,12,16.0,15.666666666666666,20,10,188
87962495,11,20.0,16.727272727272727,20,10,184
87965495,12,20.0,20.166666666666668,50,12,242
87968495,11,20.0,17.09090909090909,20,12,188
87971495,7,20.0,18.571428571428573,20,15,130
87974495,24,17.5,1010.9166666666666,6392,10,24262
87977495,8,20.0,42.875,221,10,343
87980495,11,12.0,14.909090909090908,20,10,164
87983495,11,20.0,17.727272727272727,20,11,195
87986495,19,12.0,21.05263157894737,150,10,400
87989495,18,20.0,16.77777777777778,20,10,302
87992495,10,20.0,16.0,20,10,160
87995495,11,20.0,34.90909090909091,221,12,384
87998495,7,20.0,18.857142857142858,20,12,132
88001495,11,20.0,35.63636363636363,221,10,392
88004495,6,20.0,17.833333333333332,20,12,107
88007495,12,20.0,17.166666666666668,20,10,206
88010495,5,20.0,20.0,20,20,100
88013495,9,20.0,5571.888888888889,50000,12,50147
88016495,7,20.0,18.714285714285715,20,15,131
88019495,14,20.0,26.214285714285715,150,10,367
88022495,12,12.0,13.833333333333334,20,10,166
88025495,16,12.0,13.875,20,10,222
88028495,18,20.0,27.11111111111111,221,10,488
88031495,17,20.0,46.705882352941174,150,10,794
88034495,15,16.0,15.2,20,10,228
88037495,23,15.0,15.0,20,10,345
88040495,12,20.0,16.583333333333332,20,10,199
88043495,11,20.0,16.90909090909091,20,10,186
88046495,9,20.0,16.666666666666668,20,10,150
88049495,14,20.0,30.928571428571427,221,10,433
88052495,18,12.0,25.38888888888889,221,10,457
88055495,9,20.0,16.666666666666668,20,10,150
88058495,9,20.0,17.88888888888889,25,12,161
88061495,11,20.0,15.818181818181818,20,10,174
88064495,11,12.0,14.909090909090908,20,10,164
88067495,16,12.0,13.625,20,10,218
88070495,9,20.0,18.555555555555557,20,12,167
88073495,10,20.0,17.5,20,12,175
88076495,7,20.0,16.714285714285715,20,10,117
88079495,14,20.0,17.571428571428573,20,12,246
88082495,20,12.0,13.9,20,10,278
88085495,12,16.0,15.5,20,10,186
88088495,12,20.0,16.166666666666668,20,10,194
88091495,15,10.0,12.933333333333334,20,10,194
88094495,10,20.0,19.6,20,16,196
88097495,10,18.0,16.8,20,10,168
88100495,17,12.0,14.470588235294118,20,10,246
88103495,8,20.0,18.0,20,12,144
88106495,9,20.0,19.0,20,15,171
88109495,12,20.0,17.333333333333332,20,12,208
88112495,10,20.0,17.9,20,12,179
88115495,8,20.0,18.375,20,12,147
88118495,10,20.0,17.6,20,12,176
88121495,22,12.0,21.318181818181817,150,11,469
88124495,13,20.0,32.0,221,10,416
88127495,16,20.0,30.125,221,10,482
88130495,19,12.0,14.578947368421053,28,10,277
88133495,20,11.0,12.85,20,10,257
88136495,7,20.0,17.857142857142858,20,10,125
88139495,8,20.0,17.0,20,12,136
88142495,14,20.0,18.0,20,10,252
88145495,8,20.0,19.5,20,16,156
88148495,7,20.0,17.142857142857142,20,10,120
88151495,18,12.0,14.055555555555555,20,10,253
88154495,22,16.0,36.5,221,10,803
88157495,17,12.0,21.58823529411765,90,10,367
88160495,20,20.0,17.35,20,10,347
88163495,10,20.0,16.6,20,10,166
88166495,16,20.0,16.0,20,10,256
88169495,13,12.0,15.076923076923077,20,10,196
88172495,15,20.0,17.2,20,10,258
88175495,24,13.5,15.208333333333334,20,10,365
88178495,19,20.0,28.0,221,10,532
88181495,11,20.0,19.545454545454547,20,15,215
88184495,14,10.0,13.214285714285714,20,10,185
88187495,13,20.0,15.846153846153847,20,10,206
88190495,10,20.0,17.0,20,10,170
88193495,15,12.0,14.2,20,10,213
88196495,11,20.0,17.90909090909091,20,10,197
88199495,12,20.0,16.916666666666668,20,12,203
88202495,13,20.0,16.384615384615383,20,10,213
88205495,17,20.0,17.58823529411765,20,12,299
88208495,12,16.0,15.166666666666666,20,10,182
88211495,15,15.0,28.4,221,10,426
88214495,17,12.0,22.58823529411765,150,10,384
88217495,11,20.0,17.0,20,10,187
88220495,8,20.0,17.75,20,10,142
88223495,12,20.0,928.6666666666666,5568,10,11144
88226495,11,20.0,17.454545454545453,20,10,192
88229495,12,20.0,22.916666666666668,100,10,275
88232495,16,16.0,709.625,5656,10,11354
88235495,11,12.0,15.090909090909092,20,10,166
88238495,15,20.0,17.066666666666666,20,10,256
88241495,12,20.0,16.416666666666668,20,10,197
88244495,9,12.0,14.555555555555555,20,10,131
88247495,6,20.0,17.333333333333332,20,12,104
88250495,8,20.0,19.375,20,15,155
88253495,10,20.0,17.7,20,10,177
88256495,15,20.0,26.2,150,12,393
88259495,10,20.0,36.9,221,12,369
88262495,17,20.0,17.41176470588235,20,12,296
88265495,6,16.0,16.0,20,12,96
88268495,8,20.0,18.375,20,12,147
88271495,11,12.0,15.636363636363637,20,12,172
88274495,12,20.0,16.25,20,10,195
88277495,13,20.0,31.846153846153847,221,10,414
88280495,10,16.0,15.2,20,10,152
88283495,14,12.0,14.571428571428571,20,10,204
88286495,12,15.5,15.75,20,10,189
88289495,14,20.0,17.357142857142858,20,12,243
88292495,20,20.0,20.9,94,10,418
88295495,20,15.5,15.85,20,10,317
88298495,17,12.0,22.058823529411764,150,10,375
88301495,11,20.0,29.90909090909091,150,12,329
88304495,17,20.0,17.176470588235293,20,12,292
88307495,9,20.0,16.77777777777778,20,12,151
88310495,15,20.0,17.533333333333335,20,12,263
88313495,11,15.0,15.636363636363637,20,10,172
88316495,10,20.0,661.0,6448,12,6610
88319495,12,13.5,15.416666666666666,20,10,185
88322495,7,20.0,17.857142857142858,20,10,125
88325495,11,20.0,16.454545454545453,20,10,181
88328495,21,15.0,15.380952380952381,20,10,323
88331495,11,20.0,16.272727272727273,20,10,179
88334495,9,20.0,17.666666666666668,20,12,159
88337495,13,20.0,16.46153846153846,20,10,214
88340495,24,12.0,14.5,20,10,348
88343495,11,20.0,17.454545454545453,20,12,192
88346495,15,12.0,14.6,20,10,219
88349495,10,20.0,16.6,20,10,166
88352495,13,12.0,14.307692307692308,20,10,186
88355495,17,12.0,26.823529411764707,221,10,456
88358495,15,15.0,15.6,20,10,234
88361495,13,20.0,15.692307692307692,20,10,204
88364495,18,13.5,15.166666666666666,20,10,273
88367495,15,12.0,28.0,221,10,420
88370495,8,20.0,16.875,20,10,135
88373495,29,15.0,14.793103448275861,20,10,429
88376495,12,20.0,16.916666666666668,20,12,203
88379495,10,20.0,30.6,150,12,306
88382495,16,13.5,15.6875,20,12,251
88385495,12,20.0,17.166666666666668,20,12,206
88388495,20,12.0,14.15,20,10,283
88391495,16,18.0,16.3125,20,10,261
88394495,15,12.0,14.666666666666666,20,10,220
88397495,17,12.0,15.176470588235293,20,10,258
88400495,6,20.0,19.166666666666668,20,15,115
88403495,15,12.0,13.733333333333333,20,10,206
88406495,16,15.5,15.9375,20,10,255
88409495,11,20.0,40.45454545454545,150,10,445
88412495,10,20.0,18.4,20,12,184
88415495,16,16.0,15.25,20,10,244
88418495,17,12.0,15.235294117647058,20,10,259
88421495,15,12.0,15.733333333333333,20,12,236
88424495,17,20.0,28.294117647058822,221,10,481
88427495,12,20.0,39.916666666666664,150,12,479
88430495,7,20.0,17.0,20,12,119
88433495,10,17.5,16.6,20,12,166
88436495,13,20.0,47.53846153846154,221,12,618
88439495,15,15.0,15.666666666666666,20,12,235
88442495,12,20.0,16.833333333333332,20,10,202
88445495,11,20.0,17.09090909090909,20,12,188
88448495,18,12.0,14.055555555555555,20,10,253
88451495,11,20.0,34.18181818181818,221,10,376
88454495,10,20.0,17.2,20,10,172
88457495,16,17.5,23.75,150,10,380
88460495,11,20.0,16.181818181818183,20,10,178
88463495,27,12.0,400.0,5294,10,10800
88466495,9,20.0,17.77777777777778,20,10,160
88469495,12,20.0,16.666666666666668,20,12,200
88472495,6,20.0,20.0,20,20,120
88475495,20,12.0,14.1,20,10,282
88478495,21,12.0,20.571428571428573,150,10,432
88481495,8,20.0,16.25,20,10,130
88484495,19,20.0,16.0,20,10,304
88487495,9,20.0,19.11111111111111,20,12,172
88490495,6,20.0,18.333333333333332,20,10,110
88493495,10,16.0,16.0,20,12,160
88496495,12,15.5,15.916666666666666,20,12,191
88499495,14,17.5,16.214285714285715,20,12,227
88502495,16,20.0,40.75,221,10,652
88505495,9,20.0,18.22222222222222,20,12,164
88508495,19,12.0,13.68421052631579,20,10,260
88511495,13,20.0,16.53846153846154,20,12,215
88514495,8,20.0,19.0,20,12,152
88517495,14,12.0,29.357142857142858,221,10,411
88520495,11,20.0,17.09090909090909,20,12,188
88523495,14,12.0,14.785714285714286,20,10,207
88526495,21,12.0,13.523809523809524,20,10,284
88529495,13,16.0,15.538461538461538,20,10,202
88532495,21,12.0,13.095238095238095,20,10,275
88535495,13,15.0,15.615384615384615,20,10,203
88538495,8,20.0,19.0,20,12,152
88541495,10,20.0,17.1,20,12,171
88544495,11,15.0,15.454545454545455,20,10,170
88547495,13,15.0,15.538461538461538,20,12,202
88550495,18,13.5,14.833333333333334,20,10,267
88553495,12,18.0,16.416666666666668,20,10,197
88556495,12,18.0,15.833333333333334,20,10,190
88559495,11,20.0,16.636363636363637,20,12,183
88562495,16,12.0,15.125,20,10,242
88565495,9,20.0,18.22222222222222,20,12,164
88568495,9,20.0,42.333333333333336,221,20,381
88571495,26,12.0,13.538461538461538,20,10,352
88574495,15,15.0,15.6,25,10,234
88577495,12,15.5,15.583333333333334,20,10,187
88580495,12,17.5,32.666666666666664,221,10,392
88583495,14,13.5,14.285714285714286,20,10,200
88586495,15,12.0,14.066666666666666,20,10,211
88589495,8,20.0,17.125,20,10,137
88592495,17,12.0,14.058823529411764,20,10,239
88595495,20,12.0,14.5,20,10,290
88598495,13,20.0,16.76923076923077,20,12,218
88601495,12,18.0,33.166666666666664,221,10,398
88604495,11,20.0,16.545454545454547,20,10,182
88607495,11,15.0,17.272727272727273,20,15,190
88610495,10,20.0,38.8,221,12,388
88613495,10,17.5,17.2,20,12,172
88616495,8,20.0,35.625,150,15,285
88619495,12,20.0,39.666666666666664,150,10,476
88622495,7,20.0,18.857142857142858,20,12,132
88625495,10,20.0,17.5,20,10,175
88628495,16,20.0,1066.6875,5933,10,17067
88631495,10,20.0,17.9,20,12,179
88634495,7,20.0,18.142857142857142,20,12,127
88637495,11,20.0,27.636363636363637,150,10,304
88640495,9,20.0,17.22222222222222,20,10,155
88643495,9,20.0,16.77777777777778,20,10,151
88646495,6,20.0,18.333333333333332,20,10,110
88649495,14,10.0,13.571428571428571,20,10,190
88652495,13,20.0,17.23076923076923,20,11,224
88655495,10,20.0,17.1,20,10,171
88658495,16,15.5,28.0625,221,10,449
88661495,13,12.0,14.384615384615385,20,10,187
88664495,17,15.0,24.11764705882353,166,10,410
88667495,15,15.0,14.733333333333333,20,10,221
88670495,6,20.0,19.166666666666668,20,15,115
88673495,11,20.0,32.0,150,10,352
88676495,8,20.0,18.875,20,15,151
88679495,8,20.0,17.5,20,10,140
88682495,8,20.0,34.625,150,12,277
88685495,9,20.0,33.333333333333336,150,15,300
88688495,22,10.0,22.181818181818183,221,10,488
88691495,10,17.5,16.3,20,12,163
88694495,12,20.0,16.666666666666668,20,12,200
88697495,10,20.0,36.7,221,10,367
88700495,8,20.0,45.125,221,20,361
88703495,10,20.0,16.8,20,12,168
88706495,17,12.0,321.4117647058824,5241,10,5464
88709495,13,15.0,15.76923076923077,20,10,205
88712495,15,11.0,14.133333333333333,20,10,212
88715495,9,20.0,17.666666666666668,20,12,159
88718495,18,12.0,14.11111111111111,20,10,254
88721495,10,20.0,16.8,20,12,168
88724495,11,20.0,17.363636363636363,20,12,191
88727495,10,20.0,19.0,20,15,190
88730495,11,20.0,16.363636363636363,20,12,180
88733495,6,20.0,19.333333333333332,20,16,116
88736495,14,20.0,31.142857142857142,221,10,436
88739495,6,20.0,19.166666666666668,20,15,115
88742495,13,20.0,16.307692307692307,20,10,212
88745495,9,20.0,17.666666666666668,20,12,159
88748495,13,20.0,920.0,6004,11,11960
88751495,12,20.0,616.5,7222,10,7398
88754495,15,12.0,15.6,20,10,234
88757495,15,20.0,1739.2666666666667,6787,10,26089
88760495,23,10.0,12.826086956521738,20,10,295
88763495,16,10.0,13.4375,20,10,215
88766495,16,20.0,17.0,20,10,272
88769495,14,12.0,14.357142857142858,20,10,201
