Ledger_Number,Ledger_Date,Row_Count,Transaction_Fee_med,Transaction_Fee_avg,Transaction_Fee_max,Transaction_Fee_min,Transaction_Fee_sum
92341495,2024-11-25T07:41:00.000Z,52,12.0,20.692307692307693,150.0,10.0,1076.0
92341995,2024-11-25T08:14:00.000Z,45,15.0,28.57777777777778,150.0,10.0,1286.0
92342495,2024-11-25T08:47:01.000Z,31,15.0,26.70967741935484,150.0,10.0,828.0
92342995,2024-11-25T09:20:02.000Z,35,15.0,14.17142857142857,20.0,10.0,496.0
92343495,2024-11-25T09:53:10.000Z,60,15.0,17.133333333333333,221.0,10.0,1028.0
92343995,2024-11-25T10:26:02.000Z,52,13.5,12.98076923076923,20.0,10.0,675.0
92344495,2024-11-25T10:59:00.000Z,43,15.0,267.06976744186045,5439.0,10.0,11484.0
92344995,2024-11-25T11:32:00.000Z,48,11.0,15.354166666666666,150.0,10.0,737.0
92345495,2024-11-25T12:04:51.000Z,39,15.0,24.05128205128205,150.0,10.0,938.0
92345995,2024-11-25T12:37:42.000Z,48,12.0,18.6875,150.0,10.0,897.0
92346495,2024-11-25T13:10:42.000Z,48,15.0,900.9583333333334,5599.0,10.0,43246.0
92347495,2024-11-25T14:16:11.000Z,26,15.0,303.38461538461536,7543.0,10.0,7888.0
92347995,2024-11-25T14:49:01.000Z,35,15.0,19.257142857142856,200.0,10.0,674.0
92348495,2024-11-25T15:22:11.000Z,66,12.0,381.3787878787879,6231.0,10.0,25171.0
92348995,2024-11-25T15:55:11.000Z,36,12.0,37.083333333333336,150.0,10.0,1335.0
92349495,2024-11-25T16:28:20.000Z,91,15.0,259.5824175824176,5353.0,10.0,23622.0
92349995,2024-11-25T17:01:30.000Z,63,10.0,19.349206349206348,169.0,10.0,1219.0
92350495,2024-11-25T17:34:32.000Z,49,11.0,15.775510204081632,150.0,10.0,773.0
92350995,2024-11-25T18:07:21.000Z,40,12.0,13.025,20.0,10.0,521.0
92351495,2024-11-25T18:40:12.000Z,56,11.5,14.125,30.0,10.0,791.0
92351995,2024-11-25T19:13:10.000Z,34,15.0,17.823529411764707,150.0,10.0,606.0
92352495,2024-11-25T19:46:01.000Z,55,12.0,12.745454545454546,20.0,10.0,701.0
92352995,2024-11-25T20:19:01.000Z,56,12.0,19.017857142857142,150.0,10.0,1065.0
92353495,2024-11-25T20:52:00.000Z,50,12.0,13.12,20.0,10.0,656.0
92353995,2024-11-25T21:24:42.000Z,50,15.0,20.66,150.0,10.0,1033.0
92354495,2024-11-25T21:57:50.000Z,27,15.0,399.25925925925924,5224.0,12.0,10780.0
92354995,2024-11-25T22:30:31.000Z,51,15.0,226.64705882352942,5384.0,10.0,11559.0
92355495,2024-11-25T23:03:30.000Z,46,10.0,12.73913043478261,20.0,10.0,586.0
92355995,2024-11-25T23:36:11.000Z,61,11.0,16.9672131147541,150.0,10.0,1035.0
92356495,2024-11-26T00:09:00.000Z,18,15.0,15.333333333333334,20.0,10.0,276.0
92356995,2024-11-26T00:41:42.000Z,40,11.0,16.325,150.0,10.0,653.0
92357495,2024-11-26T01:14:41.000Z,35,15.0,15.028571428571428,30.0,10.0,526.0
92357995,2024-11-26T01:47:40.000Z,25,15.0,14.48,20.0,10.0,362.0
92358495,2024-11-26T02:20:40.000Z,44,15.0,18.386363636363637,221.0,10.0,809.0
92358995,2024-11-26T02:53:51.000Z,31,15.0,1626.516129032258,50000.0,10.0,50422.0
92359495,2024-11-26T03:27:01.000Z,31,15.0,14.35483870967742,20.0,10.0,445.0
92359995,2024-11-26T04:00:00.000Z,42,12.0,13.904761904761905,30.0,10.0,584.0
92360495,2024-11-26T04:32:51.000Z,32,15.0,17.9375,150.0,10.0,574.0
92360995,2024-11-26T05:05:51.000Z,29,15.0,19.17241379310345,150.0,10.0,556.0
92361495,2024-11-26T05:38:41.000Z,18,15.0,17.38888888888889,30.0,10.0,313.0
92361995,2024-11-26T06:11:30.000Z,27,15.0,20.037037037037038,150.0,10.0,541.0
92362495,2024-11-26T06:44:20.000Z,18,15.0,14.944444444444445,20.0,10.0,269.0
92362995,2024-11-26T07:17:01.000Z,50,12.0,232.74,5530.0,10.0,11637.0
92363495,2024-11-26T07:49:50.000Z,26,15.0,20.076923076923077,150.0,10.0,522.0
92363995,2024-11-26T08:22:32.000Z,50,15.0,16.66,150.0,10.0,833.0
92364495,2024-11-26T08:55:41.000Z,55,12.0,13.290909090909091,30.0,10.0,731.0
92364995,2024-11-26T09:28:31.000Z,40,12.0,13.45,20.0,10.0,538.0
92365495,2024-11-26T10:01:30.000Z,61,10.0,12.950819672131148,30.0,10.0,790.0
92365995,2024-11-26T10:34:22.000Z,56,12.0,14.535714285714286,93.0,10.0,814.0
92366495,2024-11-26T11:07:20.000Z,77,11.0,16.155844155844157,150.0,10.0,1244.0
92366995,2024-11-26T11:40:22.000Z,48,15.0,14.479166666666666,20.0,10.0,695.0
92367495,2024-11-26T12:13:31.000Z,30,15.0,14.333333333333334,20.0,10.0,430.0
92367995,2024-11-26T12:46:21.000Z,73,11.0,12.684931506849315,20.0,10.0,926.0
92368495,2024-11-26T13:19:30.000Z,45,15.0,32.06666666666667,150.0,10.0,1443.0
92368995,2024-11-26T13:52:30.000Z,45,12.0,16.044444444444444,150.0,10.0,722.0
92369495,2024-11-26T14:25:22.000Z,56,12.0,20.732142857142858,150.0,10.0,1161.0
92369995,2024-11-26T14:58:30.000Z,47,12.0,19.02127659574468,150.0,10.0,894.0
92370495,2024-11-26T15:31:22.000Z,32,15.0,13.59375,20.0,10.0,435.0
92370995,2024-11-26T16:04:11.000Z,60,12.0,104.4,5300.0,10.0,6264.0
92371495,2024-11-26T16:37:10.000Z,42,15.0,1217.4285714285713,50000.0,10.0,51132.0
92371995,2024-11-26T17:10:01.000Z,51,12.0,12.666666666666666,20.0,10.0,646.0
92372495,2024-11-26T17:43:01.000Z,56,11.0,15.232142857142858,150.0,10.0,853.0
92372995,2024-11-26T18:15:52.000Z,79,12.0,342.56962025316454,5207.0,10.0,27063.0
92373495,2024-11-26T18:48:51.000Z,54,12.0,12.907407407407407,20.0,10.0,697.0
92373995,2024-11-26T19:21:42.000Z,53,15.0,26.943396226415093,221.0,10.0,1428.0
92374495,2024-11-26T19:54:41.000Z,57,11.0,12.736842105263158,20.0,10.0,726.0
92374995,2024-11-26T20:27:41.000Z,59,12.0,103.71186440677967,5046.0,10.0,6119.0
92375495,2024-11-26T21:00:42.000Z,61,12.0,222.78688524590163,6662.0,10.0,13590.0
92375995,2024-11-26T21:33:50.000Z,45,15.0,13.733333333333333,20.0,10.0,618.0
92376495,2024-11-26T22:06:50.000Z,30,12.0,13.666666666666666,20.0,10.0,410.0
92376995,2024-11-26T22:39:40.000Z,36,15.0,14.36111111111111,20.0,10.0,517.0
92377495,2024-11-26T23:12:41.000Z,34,15.0,25.558823529411764,150.0,10.0,869.0
92377995,2024-11-26T23:45:31.000Z,42,12.0,16.61904761904762,150.0,10.0,698.0
92378495,2024-11-27T00:18:22.000Z,28,15.0,18.785714285714285,150.0,10.0,526.0
92378995,2024-11-27T00:51:30.000Z,61,15.0,878.4262295081967,6064.0,10.0,53584.0
92379495,2024-11-27T01:24:20.000Z,69,11.0,27.507246376811594,221.0,10.0,1898.0
92379995,2024-11-27T01:57:21.000Z,54,11.0,13.055555555555555,30.0,10.0,705.0
92380495,2024-11-27T02:30:20.000Z,34,15.0,14.558823529411764,30.0,10.0,495.0
92380995,2024-11-27T03:03:20.000Z,42,11.0,19.30952380952381,150.0,10.0,811.0
92381495,2024-11-27T03:36:11.000Z,27,15.0,14.62962962962963,20.0,12.0,395.0
92381995,2024-11-27T04:09:10.000Z,47,12.0,13.148936170212766,20.0,10.0,618.0
92382495,2024-11-27T04:42:10.000Z,30,13.5,20.5,221.0,10.0,615.0
92382995,2024-11-27T05:15:01.000Z,41,15.0,14.902439024390244,30.0,10.0,611.0
92383495,2024-11-27T05:48:00.000Z,41,15.0,16.585365853658537,150.0,10.0,680.0
92383995,2024-11-27T06:20:50.000Z,48,10.0,12.75,20.0,10.0,612.0
92384495,2024-11-27T06:53:40.000Z,34,12.0,13.294117647058824,20.0,10.0,452.0
92384995,2024-11-27T07:26:12.000Z,33,12.0,16.636363636363637,100.0,10.0,549.0
92385495,2024-11-27T07:59:01.000Z,53,12.0,20.77358490566038,150.0,10.0,1101.0
92385995,2024-11-27T08:31:50.000Z,43,12.0,25.953488372093023,221.0,10.0,1116.0
92386495,2024-11-27T09:04:31.000Z,38,15.0,14.552631578947368,20.0,11.0,553.0
92386995,2024-11-27T09:37:20.000Z,32,15.0,224.5,5966.0,10.0,7184.0
92387495,2024-11-27T10:10:10.000Z,35,15.0,19.0,150.0,10.0,665.0
92387995,2024-11-27T10:43:10.000Z,49,15.0,16.040816326530614,150.0,10.0,786.0
92388495,2024-11-27T11:16:00.000Z,41,12.0,18.463414634146343,150.0,10.0,757.0
92388995,2024-11-27T11:48:40.000Z,26,12.0,13.115384615384615,20.0,10.0,341.0
92389495,2024-11-27T12:21:02.000Z,38,13.5,13.5,20.0,10.0,513.0
92389995,2024-11-27T12:53:41.000Z,30,15.0,21.866666666666667,221.0,10.0,656.0
92390495,2024-11-27T13:26:11.000Z,38,12.0,13.342105263157896,20.0,10.0,507.0
92390995,2024-11-27T13:58:32.000Z,36,15.0,27.583333333333332,221.0,10.0,993.0
92391495,2024-11-27T14:31:10.000Z,71,10.0,16.704225352112676,221.0,10.0,1186.0
92391995,2024-11-27T15:03:51.000Z,51,15.0,13.235294117647058,20.0,10.0,675.0
92392495,2024-11-27T15:36:40.000Z,45,11.0,18.88888888888889,221.0,10.0,850.0
92392995,2024-11-27T16:09:31.000Z,66,10.0,18.59090909090909,221.0,10.0,1227.0
92393495,2024-11-27T16:42:10.000Z,26,15.0,15.26923076923077,20.0,10.0,397.0
92393995,2024-11-27T17:14:42.000Z,42,13.5,23.047619047619047,150.0,10.0,968.0
92394495,2024-11-27T17:47:20.000Z,56,15.0,13.678571428571429,20.0,10.0,766.0
92394995,2024-11-27T18:20:01.000Z,42,15.0,20.404761904761905,221.0,10.0,857.0
92395495,2024-11-27T18:52:41.000Z,39,12.0,152.43589743589743,5217.0,10.0,5945.0
92395995,2024-11-27T19:25:21.000Z,34,15.0,35.73529411764706,221.0,10.0,1215.0
92396495,2024-11-27T19:58:10.000Z,43,10.0,13.023255813953488,30.0,10.0,560.0
92396995,2024-11-27T20:31:01.000Z,60,10.0,21.366666666666667,221.0,10.0,1282.0
92397495,2024-11-27T21:03:50.000Z,40,15.0,14.85,20.0,10.0,594.0
92397995,2024-11-27T21:36:30.000Z,44,12.0,17.522727272727273,221.0,10.0,771.0
92398495,2024-11-27T22:09:20.000Z,55,10.0,218.07272727272726,5511.0,10.0,11994.0
92398995,2024-11-27T22:42:10.000Z,27,12.0,760.7407407407408,10000.0,10.0,20540.0
92399495,2024-11-27T23:14:50.000Z,34,10.0,22.823529411764707,221.0,10.0,776.0
